id_group,time_bin,sum
176399,2004-01-01 00:00:00,12
176399,2005-01-01 00:00:00,278
176399,2006-01-01 00:00:00,2106
176399,2007-01-01 00:00:00,4039
176399,2008-01-01 00:00:00,2956
176399,2009-01-01 00:00:00,5040
176399,2010-01-01 00:00:00,5733
176399,2011-01-01 00:00:00,4961
176399,2012-01-01 00:00:00,7282
176399,2013-01-01 00:00:00,5602
176399,2014-01-01 00:00:00,5424
